product_ID,sentence_ID,review_ID,cleaned_sentence,aspect_span,opinion_span,cleaned_opinion_span,sentiment,category
26006465,1,260064651,팔은 통이 크고 짧고요 길이는 또 엄청 길어요,길이는,또 엄청 길어요,또 엄청 길어요,NEU,길이
26006465,2,260064652,색도 약간 색깔이 물에 젔으면 진해진 색같이 회색이 물에잦은 듯한 느낌이네요,색깔이,물에 젔으면 진해진 색같이 회색이 물에잦은 듯한 느낌이네요,물에 젔으면 진해진 색같이 회색이 물에잦은 듯한 느낌이네요,NEU,색
26006465,3,260064653,핏도 안예뻐요 하..,핏도,안예뻐요 하..,안예뻐요 하..,NEG,핏
24485451,1,244854511,디자인도 실물로 보면 엄청 유아틱해요,디자인도,실물로 보면 엄청 유아틱해요,실물로 보면 엄청 유아틱해요,NEG,디자인
27820579,1,278205791,핏 재질 뭐하나가 빠지는게 없어요,핏,뭐하나가 빠지는게 없어요 ㅠㅠ,뭐하나가 빠지는게 없어요,POS,핏
27820579,1,278205791,핏 재질 뭐하나가 빠지는게 없어요,재질,뭐하나가 빠지는게 없어요 ㅠㅠ,뭐하나가 빠지는게 없어요,POS,재질
4472637,1,44726371,실밥이 막 풀어지고 목 라인이 이상해요,실밥이,막 풀어지고,막 풀어지고,NEG,실밥
4472637,1,44726371,실밥이 막 풀어지고 목 라인이 이상해요,목 라인이,이상해요,이상해요,NEG,목 라인
10901175,1,109011751,옷재질이 별로 안좋아요 사서 안입었어요,옷재질이,별로 안좋아요,별로 안좋아요,NEG,옷 재질
21143015,1,211430151,색깔이 좀 진한것 같지만 편하고 좋아요,색깔이,좀 진한것 같지만,좀 진한것 같지만,NEU,색
11332614,1,113326141,"디자인,원단 넘 맘에들어요~잘입을께요!",디자인,넘 맘에들어요,넘 맘에들어요,POS,디자인
11332614,1,113326141,"디자인,원단 넘 맘에들어요~잘입을께요!",원단,넘 맘에들어요,넘 맘에들어요,POS,원단
27436371,1,274363711,테무에서 살법한 퀄리티.. 배송은 빠름,퀄리티,테무에서 살법한,테무에서 살법한,NEG,퀄리티
27436371,1,274363711,테무에서 살법한 퀄리티.. 배송은 빠름,배송은,빠름,빠름,POS,배송
39153671,1,391536711,허리를 잡아주긴 커녕 그냥 더 커보이게 하고,허리를,잡아주긴 커녕 그냥 더 커보이게 하고,잡아주긴 커녕 그냥 더 커보이게 하고,NEG,허리
39153671,2,391536712,셔링이 왜 저기 있는지 전혀 의도를 이해하지 못하겠는 옷이에요 걍 가슴 처진 사람 같음,셔링이,왜 저기 있는지 전혀 의도를 이해하지 못하겠는 옷이에요 걍 가슴 처진 사람 같음,왜 저기 있는지 전혀 의도를 이해하지 못하겠는 옷이에요 걍 가슴 처진 사람 같음,NEG,셔링
41787439,1,417874391,핏도 지려 요,핏도,지려ㅛ요,지려 요,POS,핏
41787439,2,417874392,가격도 저렴해서 짱좋,가격도,저렴해서 짱좋,저렴해서 짱좋,POS,가격
41787439,3,417874393,배송도 빨랐구요 금요일에 시켰고 일요일에 왔어용,배송도,빨랐구요,빨랐구요,POS,배송
12375139,1,123751391,속기모도 부드럽고 따뜻해서 코트나 무스탕 안에 이너로 입기 딱이에요.,속기모도,부드럽고,부드럽고,POS,기모
12375139,1,123751391,속기모도 부드럽고 따뜻해서 코트나 무스탕 안에 이너로 입기 딱이에요.,속기모도,따뜻해서,따뜻해서,POS,기모
12375139,2,123751392,홀터 스트랩 포인트도 너무 예쁘고 색감도 차콜 정석이라 맘에 듭니다,홀터 스트랩 포인트도,너무 예쁘고,너무 예쁘고,POS,홀터 스트랩 포인트
12375139,2,123751392,홀터 스트랩 포인트도 너무 예쁘고 색감도 차콜 정석이라 맘에 듭니다,색감도,차콜 정석이라 맘에 듭니다,차콜 정석이라 맘에 듭니다,POS,색
16395902,1,163959021,보풀소재에요.,보풀,소재에요.,소재에요.,NEU,보풀
16395902,2,163959022,원단이.저렴한데 가격이 너무 높게 책정됨.,원단이.,저렴한데,저렴한데,POS,원단
16395902,2,163959022,원단이.저렴한데 가격이 너무 높게 책정됨.,가격이,너무 높게 책정됨.,너무 높게 책정됨.,NEG,가격
16395902,3,163959023,사진엔 기장이 넉넉헤 보이지만 크롭이고 팔은 디게 길어서 사진과 같음.,기장이,넉넉헤 보이지만 크롭이고,넉넉헤 보이지만 크롭이고,NEU,기장
16395902,3,163959023,사진엔 기장이 넉넉헤 보이지만 크롭이고 팔은 디게 길어서 사진과 같음.,팔은,디게 길어서 사진과 같음.,디게 길어서 사진과 같음.,POS,팔
40660036,1,406600361,옷이 굉장히 얇고 쫀쫀해서 몸매 좋으신분들은 더 좋아보일거 같고 조금이라도 군살이 있다하면 오히려 부각되서 비추천드려요,옷이,굉장히 얇고 쫀쫀해서 몸매 좋으신분들은 더 좋아보일거 같고,굉장히 얇고 쫀쫀해서 몸매 좋으신분들은 더 좋아보일거 같고,POS,옷
15126818,1,151268181,소매가 손등 덮는 기장이라 이너티로 진짜 딱이에요!,기장,소매가 손등 덮는,소매가 손등 덮는,NEU,기장
15126818,2,151268182,개인적으로 넥라인이 좀 파여있다보니 목에 거슬리는 것이 없어서 좋숩니당,넥라인이,좀 파여있다보니 목에 거슬리는 것이 없어서 좋숩니당,좀 파여있다보니 목에 거슬리는 것이 없어서 좋숩니당,POS,넥라인
44064546,1,440645461,배송은 조금 걸린 것 같긴한데 그래두 일주일 안에 왔으니 디자인 일단 진짜 새하얀 흰색이에요..,배송은,조금 걸린 것 같긴한데,조금 걸린 것 같긴한데,NEG,배송
44064546,2,440645462,배송은 조금 걸린 것 같긴한데 그래두 일주일 안에 왔으니 디자인 일단 진짜 새하얀 흰색이에요..,디자인,일단 진짜 새하얀 흰색이에요..,일단 진짜 새하얀 흰색이에요..,NEU,디자인
44064546,3,440645463,그리고 퀄리티도 굉장히 좋아요,퀄리티도,굉장히 좋아요,굉장히 좋아요,POS,퀄리티
44064546,4,440645464,코디 저는 개인적으로 롱스커트랑 매치하는게 제일 예쁘게 느껴졌어요,롱스커트랑 매치,제일 예쁘게 느껴졌어요,제일 예쁘게 느껴졌어요,POS,롱 스커트 매치
44064546,5,440645465,근데 동생이 벨트가 별로래요,벨트가,별로래요,별로래요,NEG,벨트
44064546,6,440645466,글고 화이트보다 아이보리가 확실히이쁜듯!!,아이보리가,확실히이쁜듯!!,확실히이쁜듯!!,POS,아이보리
44064546,7,440645467,가격대비 구성 미쳤움,가격대비 구성,미쳤음,미쳤음,POS,가격 대비 구성
44064546,8,440645468,배송도 개빠르게 와서 수학여행 걱정없이 입을 수 있을거 가타요,배송도,개빠르게 와서,개빠르게 와서,POS,배송
44064546,9,440645469,사진에서 보는거랑 같이 캡 모양이 우습게 다 비쳐용,캡 모양이,우습게 다 비쳐용,우습게 다 비쳐용,NEG,캡 모양
46061255,1,460612551,인디핑크 색상으로 어두운 핑크입니다,인디핑크 색상으로,어두운 핑크입니다,어두운 핑크입니다,NEU,색
46061255,2,460612552,사이즈는 정사이즈로 사면 될 것 같아요.,사이즈는,정사이즈로 사면 될,정사이즈로 사면 될,NEU,사이즈
46061255,3,460612553,원래 가격 주고 샀으면 조금.. 그랬겠지만 할인된 가격으로 사서 아주 만족합니다!!,원래 가격,조금.. 그랬겠지만,조금.. 그랬겠지만,NEG,원래 가격
46061255,4,460612554,원래 가격 주고 샀으면 조금.. 그랬겠지만 할인된 가격으로 사서 아주 만족합니다!!,할인된 가격으로,아주 만족합니다!!,아주 만족합니다!!,POS,할인 가격
46061255,5,460612555,핏도 예쁘고 질도 좋아요,핏도,예쁘고,예쁘고,POS,핏
46061255,6,460612556,핏도 예쁘고 질도 좋아요,질도,좋아요,좋아요,POS,질도
46061255,7,460612557,근데 끈을 목뒤로 묶기가 좀 어렵네요,끈을 목뒤로 묶기가,좀 어렵네요,좀 어렵네요,NEG,끈 목뒤
44970016,1,449700161,모델 사진에서 보여준 옷색깔이랑 똑같아욤!,모델 사진에서 보여준 옷색깔이랑,똑같아욤!,똑같아욤!,NEU,색
44970016,2,449700162,여름에 입을 만한 두께는 아니지만 너무 이뻐요,여름에 입을 만한 두께는,아니지만,아니지만,NEG,여름 입 만 두께
44970016,3,449700163,실물은 되게 싼 재질 느낌이 나고 입고 나면 그냥 뭐 쏘쏘임,실물은,그냥 뭐 쏘쏘임,그냥 뭐 쏘쏘임,NEU,실물
44970016,4,449700164,실물은 되게 싼 재질 느낌이 나고 입고 나면 그냥 뭐 쏘쏘임,재질,싼,싼,NEG,재질
44970016,5,449700165,니트재질이라 생각보다 입으몈 따가워요..,재질,따가워요..,따가워요..,NEG,재질
46419844,1,464198441,색이 완전 뽀용한 핑크에요..,색이,완전 뽀용한,완전 뽀용한,NEU,색
16267357,1,162673571,사짖도 잘나옴,사짖도,잘나옴,잘나옴,POS,사
16267357,3,162673573,팔이 조금 끼긴 하는데 짱이뻐요!!,팔이,조금 끼긴,조금 끼긴,NEG,팔이
16267357,4,162673574,핏도 딱 적당하고 무엇보다 재질이 진짜 보들보들해서 좋었어요,핏도,딱 적당하고,딱 적당하고,POS,핏
16267357,5,162673575,핏도 딱 적당하고 무엇보다 재질이 진짜 보들보들해서 좋었어요,재질이,진짜 보들보들해서,진짜 보들보들해서,POS,재질
46247929,1,462479291,어두운 하의랑 잘 어울립니당,어두운 하의랑,잘 어울립니당,잘 어울립니당,POS,어 두운 하의
46247929,2,462479292,가슴골 안보이고 스원스원하고 가볍구 촉감 굳,가슴골,안보이고,안보이고,NEU,가슴골
46247929,3,462479293,가슴골 안보이고 스원스원하고 가볍구 촉감 굳,촉감,굳,굳,POS,촉감
46247929,4,462479294,모델이 코디한 생지 청바지랑 입을라고 먼저 구매했어요 부들한데 냄새가 조금 나요,냄새가,조금 나요,조금 나요,NEG,냄새
44969420,1,449694201,쨍한 레드는 부담스러워서 요런 컬러로 찾고 있었는데 넘마리 찰떡이자나 흠냐 ~~,컬러로,넘마리 찰떡이자나,넘마리 찰떡이자나,POS,컬러
44969420,2,449694202,색상은 버건디에 갈색 한방울 탄 느낌이 있어요,색상은,버건디에 갈색 한방울 탄 느낌이,버건디에 갈색 한방울 탄 느낌이,NEU,색
44969420,3,449694203,일단 색은 화면이랑 똑같은거같고 넘 이쁘고 맘에 들어용,색은,화면이랑 똑같은거같고,화면이랑 똑같은거같고,NEU,색
44969420,4,449694204,일단 색은 화면이랑 똑같은거같고 넘 이쁘고 맘에 들어용,색은,넘 이쁘고,넘 이쁘고,POS,색
44969420,5,449694205,팔쪽이 살짝 부해보이긴 하는데 그래도 색도 딱 이뻐요!,팔쪽이,살짝 부해보이긴,살짝 부해보이긴,NEG,쪽
44969420,6,449694206,팔쪽이 살짝 부해보이긴 하는데 그래도 색도 딱 이뻐요!,색도,딱 이뻐요!,딱 이뻐요!,POS,색
44969420,7,449694207,옷 핏도 이쁘고 다 좋은데 옷감이 힘이 없어서 잘 늘어날 것 같아요,핏도,이쁘고,이쁘고,POS,핏
44969420,8,449694208,옷 핏도 이쁘고 다 좋은데 옷감이 힘이 없어서 잘 늘어날 것 같아요,옷감이,힘이 없어서,힘이 없어서,NEG,옷감
44969420,9,449694209,옷 핏도 이쁘고 다 좋은데 옷감이 힘이 없어서 잘 늘어날 것 같아요,옷감이,잘 늘어날 것 같아요,잘 늘어날 것 같아요,NEG,옷감
13734223,1,137342231,재질이 되게 촉촉 부들부들해서 좋아요!!,재질이,촉촉 부들부들해서,촉촉 부들부들해서,POS,재질
13734223,2,137342232,재질이 되게 촉촉 부들부들해서 좋아요!!,재질이,좋아요!!,좋아요!!,POS,재질
13734223,3,137342233,아 뭔가 넣입하기도 좀 애매하고..,넣입하기도,애매하고..,애매하고..,NEU,입하 기도
13734223,4,137342234,근데 제가 어깨가 보통~좁은 어깨인데 어깨가 좀 작네용,어깨가,좀 작네용,좀 작네용,NEU,어깨
13734223,5,137342235,완전 베이지 색입니다,색입니다,완전 베이지,완전 베이지,NEU,색
20835332,1,208353321,니트 짜임도 좋고 실 풀림이나 마감도 꼼꼼 했습니당,니트 짜임도,좋고,좋고,POS,니트 짜임
20835332,2,208353322,니트 짜임도 좋고 실 풀림이나 마감도 꼼꼼 했습니당,실 풀림이나,꼼꼼,꼼꼼,POS,실 풀림
20835332,3,208353323,니트 짜임도 좋고 실 풀림이나 마감도 꼼꼼 했습니당,마감도,꼼꼼,꼼꼼,POS,마감
20835332,4,208353324,팔뚝부각심하고 옷이 얇고 잘늘어나는 느낌,팔뚝부각,심하고,심하고,NEG,팔뚝 부각
20835332,5,208353325,팔뚝부각심하고 옷이 얇고 잘늘어나는 느낌,옷이,얇고,얇고,NEU,옷
20835332,6,208353326,팔뚝부각심하고 옷이 얇고 잘늘어나는 느낌,옷이,잘늘어나는 느낌,잘늘어나는 느낌,NEU,옷
20835332,7,208353327,특히 저 은색 로고 하나 있다고 브랜드 제품인것마냥 비싸보임,은색 로고,비싸보임,비싸보임,POS,색
20835332,9,208353329,재질이 막 엄청 좋고 탄탄한건 아니지만 며칠 입었는데 멀쩡한거 보면 괜찮은거같아유,재질이,괜찮은거같아유,괜찮은거같아유,POS,재질
20835332,10,2083533210,깔끔하구 가격대비 질도 좋은 거 같아욤,가격대비 질도,좋은,좋은,POS,가격 대비 질도
20835332,11,2083533211,저 팬던트가 고급진 느낌을 더해주는 거 같아요!,팬던트가,고급진,고급진,POS,팬던트
45304716,1,453047161,재질도 얇아서 여름에 입기 쌉가능,재질도,얇아서 여름에 입기 쌉가능,얇아서 여름에 입기 쌉가능,POS,재질
45304716,2,453047162,핏이 개이쁨,핏이,개이쁨,개이쁨,POS,핏
45304716,3,453047163,"일단 재질이 까슬하긴 한데, 딱 이미지로 보이는 재질이라 만족스러워요",재질이,까슬하긴 한데,까슬하긴 한데,NEG,재질
45304716,3,453047163,"일단 재질이 까슬하긴 한데, 딱 이미지로 보이는 재질이라 만족스러워요",재질이,딱 이미지로 보이는 재질이라 만족스러워요,딱 이미지로 보이는 재질이라 만족스러워요,POS,재질
45304716,4,453047164,배송 빠르고 옷도 너무 이뻐요,배송,빠르고,빠르고,POS,배송
45304716,5,453047165,배송 빠르고 옷도 너무 이뻐요,옷도,너무 이뻐요,너무 이뻐요,POS,옷
45304716,6,453047166,총장이 55라 확실히 넉넉합니다 !!,총장이,넉넉합니다,넉넉합니다,POS,총장
22584928,1,225849281,색상도 많이 누렇지 않고 딱 적당해서 까만편인 저에게도 잘 어울리네용!,색강도,많이 누렇지 않고,많이 누렇지 않고,POS,색
22584928,2,225849282,색상도 많이 누렇지 않고 딱 적당해서 까만편인 저에게도 잘 어울리네용!,색강도,딱 적당해서,딱 적당해서,POS,색
22584928,3,225849283,색상도 많이 누렇지 않고 딱 적당해서 까만편인 저에게도 잘 어울리네용!,색강도,잘 어울리네용!,잘 어울리네용!,POS,색
22584928,4,225849284,뒤가 포인트라 데일리면서 나름 포인트주기 좋은거같에용 굿,뒤가,포인트주기 좋은거같애용,포인트주기 좋은거같애용,POS,뒤
22584928,5,225849285,이 뒷부분이 줄이 가끔 빠질 때가 잇음,줄이,가끔 빠질,가끔 빠질,NEU,줄
22584928,6,225849286,그리고 원래 정버전으로 입어도 앞부분 생각보다 좀 파여 있음,앞부분,좀 파여 있음,좀 파여 있음,NEU,앞 부분
22584928,7,225849287,배송 매우빠르규 넥라인 이뻐요,배송,매우빠르규,매우빠르규,POS,배송
22584928,8,225849288,배송 매우빠르규 넥라인 이뻐요,넥라인,이뻐요,이뻐요,POS,넥라인
4549484,1,45494841,제가 원하던 핏과 느낌입니다!,핏과,제가 원하던,제가 원하던,POS,핏
4549484,2,45494842,옷이 좀 밝아용..,옷이,밝아용..,밝아용..,NEU,옷
4549484,3,45494843,검정색 실타레가 자꾸 나와서 여기 저기 떨어져서 아쉬웠습니다,실타레가,아쉬웠습니다,아쉬웠습니다,NEG,실 타레가
4549484,4,45494844,근데 안에가 좀 비쳐서 흰티 입어야할거 같아여!!,안에가,비쳐서,비쳐서,NEU,안
4549484,5,45494845,색도 완전 굿이고 핏도 좋늠요,색도,완전 굿이고,완전 굿이고,POS,색
4549484,6,45494846,색도 완전 굿이고 핏도 좋늠요,핏도,좋늠요,좋늠요,POS,핏
9967556,1,99675561,저게 되게 예쁘고 여린옷이라,저게,여린옷이라,여린옷이라,NEU,저
9967556,2,99675562,니트 재질이 쫀쫀하기 어려운 재질인게 아쉽지만 유니크하게 입고 다닐 수 있어서 만족해용,재질이,아쉽지만,아쉽지만,NEG,재질
9967556,2,99675562,니트 재질이 쫀쫀하기 어려운 재질인게 아쉽지만 유니크하게 입고 다닐 수 있어서 만족해용,유니크하게,만족해용,만족해용,POS,유니크
9967556,3,99675563,근데 목 부분이 조금만 더 널널하게 파였으면? 좋겠어요,목 부분이,널널하게 파였으면? 좋겠어요,널널하게 파였으면? 좋겠어요,NEU,목 부분
9967556,4,99675564,손쪽 이 말려요,손쪽,말려요,말려요,NEU,손쪽
29950013,1,299500131,가격대비 잘산거같아요,가격대비,잘산거같아요,잘산거같아요,POS,가격 대비
29950013,2,299500132,근데 팔 기장이 너무 짧아서 팔 들지는 못할거같아요,팔 기장,너무 짧아서,너무 짧아서,NEG,팔 기장
29950013,3,299500133,이쁘고 니트 짜임도 짱짱해요 !!,니트 짜임도,짱짱해요,짱짱해요,POS,니트 짜임
29950013,4,299500134,데일리로 막 입기좋아요,데일리로,입기좋아요,입기좋아요,POS,데 일리
29950013,5,299500135,뒷태가 유니크하고 이쁘다는 말을마니듣네요,뒷태가,유니크하고,유니크하고,POS,태
29950013,5,299500135,뒷태가 유니크하고 이쁘다는 말을마니듣네요,뒷태가,이쁘다는,이쁘다는,POS,태
29950013,6,299500136,키가 커보이게 길이 적당히 짧은데 크롭 아니여서 좋고 포인트되게 절개 잌 고 뒤쪽에 버튼있는걸도 넘넘 귀엽고.. 사진보다도 실물이 더 이쁜것 같아요 가볍고~~~ 사계절 휘뚜루 활용도 넘넘 잘할 수 있겠어요!!,길이,그롭 아니여서 좋고,그롭 아니여서 좋고,POS,길이
29950013,6,299500136,키가 커보이게 길이 적당히 짧은데 크롭 아니여서 좋고 포인트되게 절개 잌 고 뒤쪽에 버튼있는걸도 넘넘 귀엽고.. 사진보다도 실물이 더 이쁜것 같아요 가볍고~~~ 사계절 휘뚜루 활용도 넘넘 잘할 수 있겠어요!!,절개,포인트되게,포인트되게,POS,절개
29950013,6,299500136,키가 커보이게 길이 적당히 짧은데 크롭 아니여서 좋고 포인트되게 절개 잌 고 뒤쪽에 버튼있는걸도 넘넘 귀엽고.. 사진보다도 실물이 더 이쁜것 같아요 가볍고~~~ 사계절 휘뚜루 활용도 넘넘 잘할 수 있겠어요!!,버튼있는걸도,넘넘 귀엽고,넘넘 귀엽고,POS,버튼
29950013,6,299500136,키가 커보이게 길이 적당히 짧은데 크롭 아니여서 좋고 포인트되게 절개 잌 고 뒤쪽에 버튼있는걸도 넘넘 귀엽고.. 사진보다도 실물이 더 이쁜것 같아요 가볍고~~~ 사계절 휘뚜루 활용도 넘넘 잘할 수 있겠어요!!,실물이,이쁜것 같아요,이쁜것 같아요,POS,실물
29950013,6,299500136,키가 커보이게 길이 적당히 짧은데 크롭 아니여서 좋고 포인트되게 절개 잌 고 뒤쪽에 버튼있는걸도 넘넘 귀엽고.. 사진보다도 실물이 더 이쁜것 같아요 가볍고~~~ 사계절 휘뚜루 활용도 넘넘 잘할 수 있겠어요!!,활용도,휘뚜루,휘뚜루,POS,활용도
29950013,7,299500137,어깨가 넓은거 빼고는 예뿝니다,어깨가,빼고는 예뿝니다,빼고는 예뿝니다,NEU,어깨
29950013,8,299500138,화면이랑 같구요 디자인이랑 핏 이뻐요!,화면이랑,같구요,같구요,NEU,화면
29950013,8,299500138,화면이랑 같구요 디자인이랑 핏 이뻐요!,디자인이랑,이뻐요,이뻐요,POS,디자인
29950013,8,299500138,화면이랑 같구요 디자인이랑 핏 이뻐요!,핏,이뻐요,이뻐요,POS,핏
29950013,9,299500139,생각보다 팔부분이 매우짧아용,팔부분이,매우짧아용,매우짧아용,NEU,부분
29950013,10,2995001310,올이 살짝 풀릴 것 같은게 있지만 그냥 조심해서 입으려그여,올이,풀릴 것 같은게,풀릴 것 같은게,NEU,올
29950013,11,2995001311,목이 너무 답답해요,목이,답답해요,답답해요,NEG,목
29950013,12,2995001312,근데 뒤에 포인트가 너무 이뻐요,포인트가,너무 이뻐요,너무 이뻐요,POS,포인트
29950013,13,2995001313,저렴한데 퀄리티가 되게 좋아요.,퀄리티가,되게 좋아요,되게 좋아요,POS,퀄리티
14645306,1,146453061,사이즈가 다양해서 좋아요!,사이즈가,다양해서 좋아요,다양해서 좋아요,POS,사이즈
14645306,2,146453062,생각보다 소재가 넘 괜찮았어요,소재가,괜찮았어요,괜찮았어요,POS,소재
14645306,3,146453063,쫙쫙 잘 늘어나는 재질이긴 한데 약간 조금 ? 짧고 잘 올라가긴 해요,재질이,잘 늘어나는,잘 늘어나는,NEU,재질
14645306,3,146453063,쫙쫙 잘 늘어나는 재질이긴 한데 약간 조금 ? 짧고 잘 올라가긴 해요,재질이,잘 올라가긴,잘 올라가긴,NEU,재질
14645306,4,146453064,이거진짜 날씬해보여요,이거진짜,날씬해보여요,날씬해보여요,POS,거 진짜
14645306,5,146453065,날씬해보이고 하객룩으로짱잉듯,하객룩으로,날씬해보이고,날씬해보이고,POS,하객
28012668,1,280126681,가슴이 너무 없어보이는건 아쉽지만 디자인은 이뻐요,가슴이,아쉽지만,아쉽지만,NEG,가슴
28012668,2,280126682,가슴이 너무 없어보이는건 아쉽지만 디자인은 이뻐요,디자인은,이뻐요,이뻐요,POS,디자인
28012668,3,280126683,핏이 너무 마음에 들어요!!,핏이,마음에 들어요,마음에 들어요,POS,핏
28012668,4,280126684,재질도 좋구 핏도 이뿌구 넘 이뻐요,재질도,좋구,좋구,POS,재질
28012668,5,280126685,재질도 좋구 핏도 이뿌구 넘 이뻐요,핏도,이뿌구,이뿌구,POS,핏
6892325,1,68923251,크롭이라 다리가 길어보이고 하의를 넣어입기에도 알맞네요,다리가,길어보이고,길어보이고,POS,다리
6892325,2,68923252,완전 시원하구 핏이 촤르르 떨어지는게 넘 스타일리쉬합니다,핏이,촤르르,촤르르,NEU,핏
6892325,3,68923253,완전 시원하구 핏이 촤르르 떨어지는게 넘 스타일리쉬합니다,핏이,스타일리쉬합니다,스타일리쉬합니다,POS,핏
743271,1,7432711,화면 그대로에요,화면,그대로에요,그대로에요,NEU,화면
743271,2,7432712,옷은 두껍고 뻣뻣하고 심지어 짧아요,옷은,두껍고,두껍고,NEG,옷
743271,3,7432713,옷은 두껍고 뻣뻣하고 심지어 짧아요,옷은,뻣뻣하고,뻣뻣하고,NEG,옷
743271,4,7432714,옷은 두껍고 뻣뻣하고 심지어 짧아요,옷은,심지어 짧아요,심지어 짧아요,NEG,옷
4622715,1,46227151,색상 너무 예쁘고 핏도 너무 예쁨,색상,너무 예쁘고,너무 예쁘고,POS,색
4622715,1,46227151,색상 너무 예쁘고 핏도 너무 예쁨,핏도,너무 예쁨,너무 예쁨,POS,핏
4622715,2,46227152,이 옷 좀 더운 감이 있긴 한데 이뻐서 괜찮아요 ..!,옷은,더운 감이 있긴 한데,더운 감이 있긴 한데,NEG,옷
4622715,2,46227152,이 옷 좀 더운 감이 있긴 한데 이뻐서 괜찮아요 ..!,옷은,이뻐서 괜찮아요,이뻐서 괜찮아요,POS,옷
5398686,1,53986861,블루 색감 뒤집어지게 이쁘네요,색감,뒤집어지게 이쁘네요,뒤집어지게 이쁘네요,POS,색
5398686,2,53986862,색감 미쳤음 그리고 보들보들해용,색감,미쳤음,미쳤음,POS,색
5398686,3,53986863,핏이 진짜 별로에여 특히 목부분..,핏이,별로에여,별로에여,NEG,핏
5398686,4,53986864,밝게 찍혔는데 상품이랑 실물 색상 똑같아요!!,색상,똑같아요,똑같아요,NEU,색
11502771,1,115027711,엉덩이 덮을 정돈 아닌데 이뻐요,엉덩이 덮을,아닌데,아닌데,NEU,엉덩이
14540268,1,145402681,좀 야하긴한데 생각보다 크롭인데 이쁘면 끝,크롭인데,야하긴한데,야하긴한데,NEG,크롭
14540268,1,145402681,좀 야하긴한데 생각보다 크롭인데 이쁘면 끝,크롭인데,이쁘면 끝,이쁘면 끝,POS,크롭
2912217,1,29122171,배송 진짜 느려요,배송,진짜 느려요,진짜 느려요,NEG,배송
2912217,2,29122172,옷은 이쁨,옷은,이쁨,이쁨,POS,옷
2912217,3,29122173,크롭이어도 넣어입기 귀찮아서 회사에서 입으려고 했더니 초큼 짧네요,크롭이어도,초큼 짧네요,초큼 짧네요,NEG,롭이어
2912217,4,29122174,그래도 옷은 예쁘니 만족합니다,옷은,예쁘니 만족합니다,예쁘니 만족합니다,POS,옷
5368602,1,53686021,완전 폭닥니트를 기대했는데 생각보단 얇아요,폭닥니트를,생각보단 얇아요,생각보단 얇아요,NEU,폭닥니트
5368602,2,53686022,관리 잘못하면 몇 번 못 입을 것 같아요,관리,몇 번 못 입을 것 같아요,몇 번 못 입을 것 같아요,NEG,관리
5368602,3,53686023,무게감 있습니다,무게감,있습니다,있습니다,NEU,무게 감
5368602,4,53686024,사진에 나온 밝은 핑크 절대 아니구요,사진에,밝은 핑크 절대 아니구요,밝은 핑크 절대 아니구요,NEU,사진
3284912,1,32849121,딱 옷을 만졌을때는 탄탄함이 느껴졌고 입어보니 안쪽 기모의 부드러움이 느껴져좋았습니다,옷을,탄탄함,탄탄함,NEU,옷
3284912,1,32849121,딱 옷을 만졌을때는 탄탄함이 느껴졌고 입어보니 안쪽 기모의 부드러움이 느껴져좋았습니다,기모의,부드러움이 느껴져좋았습니다,부드러움이 느껴져좋았습니다,POS,기모
3284912,2,32849122,사진이랑 똑같고 재질도 괜찮아요!,사진이랑,똑같고,똑같고,NEU,사진
3284912,2,32849122,사진이랑 똑같고 재질도 괜찮아요!,재질도,괜찮아요,괜찮아요,POS,재질
3284912,3,32849123,질도 좋고 핏도 맘에 들어요,질도,좋고,좋고,POS,질도
3284912,4,32849124,질도 좋고 핏도 맘에 들어요,핏도,맘에 들어요,맘에 들어요,POS,핏
28296788,1,282967881,사이즈 딱좋아요 느낌도 좋고 재질이랑 색감도 좋습니다!!,사이즈가,딱좋아요,딱좋아요,POS,사이즈
28296788,1,282967881,사이즈 딱좋아요 느낌도 좋고 재질이랑 색감도 좋습니다!!,느낌도,좋고,좋고,POS,느낌
28296788,1,282967881,사이즈 딱좋아요 느낌도 좋고 재질이랑 색감도 좋습니다!!,재질이랑,좋습니다,좋습니다,POS,재질
28296788,1,282967881,사이즈 딱좋아요 느낌도 좋고 재질이랑 색감도 좋습니다!!,색감도,좋습니다,좋습니다,POS,색
28296788,2,282967882,재질 좋고 입으명 너무 편해서 불편하지 않아요,재질,좋고,좋고,POS,재질
28296788,2,282967882,재질 좋고 입으명 너무 편해서 불편하지 않아요,너무,편해서,편해서,POS,너무
28296788,3,282967883,전체적으로 따뜻하고 좋아요. 다만 마무리 실밥이 좀 아쉬워요,전체적으로,따뜻하고,따뜻하고,POS,전체
28296788,3,282967883,전체적으로 따뜻하고 좋아요. 다만 마무리 실밥이 좀 아쉬워요,전체적으로,좋아요,좋아요,POS,전체
28296788,3,282967883,전체적으로 따뜻하고 좋아요. 다만 마무리 실밥이 좀 아쉬워요,실밥이,좀 아쉬워요,좀 아쉬워요,NEG,실밥
10219192,4,102191924,옷 자체도 정말 이쁘고 배송도 빨라서 좋았어요..,옷,정말 이쁘고,정말 이쁘고,POS,옷
10219192,4,102191924,옷 자체도 정말 이쁘고 배송도 빨라서 좋았어요..,배송도,빨라서 좋았어요,빨라서 좋았어요,POS,배송
